PORT_NAME;COUNTRY;LATITUDE;LONGITUDE
ST JOHNS;AG;17,116667;-61,85
MEDIA LUNA;CU;20,15;-77,433333
CEIBA HUECA;CU;20,216667;-77,316667
MANZANILLO;CU;20,35;-77,116667
JUCARO;CU;21,616667;-78,85
TUNAS DE ZAZA;CU;21,633333;-79,55
CASILDA;CU;21,75;-79,983333
CIENFUEGOS;CU;22,15;-80,45
LUCEA;JM;18,45;-78,166667
MONTEGO BAY;JM;18,466667;-77,933333
FALMOUTH;JM;18,483333;-77,65
RIO BUENO;JM;18,466667;-77,466667
OCHO RIOS;JM;18,416667;-77,116667
PORT ANTONIO;JM;18,183333;-76,45
PORT ESQUIVEL;JM;17,883333;-77,133333
PORT KAISER;JM;17,866667;-77,6
SAVANNAH LA MAR;JM;18,2;-78,133333
JACMEL;HT;18,233333;-72,533333
MIRAGOANE;HT;18,45;-73,083333
PETIT GOAVE;HT;18,433333;-72,866667
PORT AU PRINCE;HT;18,55;-72,35
SANTIAGO DE CUBA;CU;20,016667;-75,833333
PUERTO CABEZAS;NI;14,016667;-83,383333
PUERTO LIMON;CR;9,983333;-83,016667
CHIRIQUI GRANDE;PA;8,95;-82,116667
ALMIRANTE;PA;9,3;-82,4
BOCAS DEL TORO;PA;9,333333;-82,233333
ST GEORGE'S;BM;32,383333;-64,683333
IRELAND ISLAND;BM;32,316667;-64,833333
HAMILTON;BM;32,3;-64,783333
FREEPORT;BS;26,516667;-78,783333
SOUTH RIDING POINT;BS;26,616667;-78,216667
NASSAU;BS;25,083333;-77,35
CLIFTON PIER;BS;25;-77,55
MATTHEW TOWN;BS;20,95;-73,683333
GRAND TURK;TC;21,433333;-71,15
CABANAS;CU;23;-82,966667
MARIEL;CU;22,983333;-82,75
BAHAI DE LA HABANA;CU;23,133333;-82,366667
CARDENAS;CU;23,05;-81,2
ISABELA DE SAGUA;CU;22,95;-80
NUEVITAS BAY;CU;21,55;-77,266667
ANTILLA;CU;20,833333;-75,733333
FELTON;CU;20,733333;-75,6
NICARO;CU;20,716667;-75,55
TEXAS CITY;US;29,383333;-94,916667
BAYTOWN;US;29,733333;-95,016667
NORSWORTHY;US;29,733333;-95,2
PASADENA;US;29,716667;-95,216667
SINCO;US;29,716667;-95,233333
HOUSTON;US;29,75;-95,283333
FREEPORT;US;28,95;-95,333333
PALACIOS;US;28,683333;-96,216667
PORT LAVACA;US;28,616667;-96,616667
PORT OCONNOR;US;28,45;-96,4
ROCKPORT;US;28,016667;-97,05
CORPUS CHRISTI;US;27,816667;-97,4
PORT ARANSAS;US;27,833333;-97,05
PORT INGLESIDE;US;27,816667;-97,183333
PORT ISABEL;US;26,083333;-97,2
BROWNSVILLE;US;25,95;-97,4
TAMPICO;MX;22,216667;-97,866667
VERACRUZ;MX;19,2;-96,133333
CAYO ARCAS TERMINAL;MX;20,166667;-91,983333
COATZACOALCOS;MX;18,15;-94,416667
MINATITLAN;MX;17,9;-94,583333
CIUDAD DEL CARMEN;MX;18,633333;-91,866667
PROGRESO;MX;21,283333;-89,666667
SAN MIGUEL DE COZUMEL;MX;20,5;-86,966667
PUERTO BARRIOS;GT;15,733333;-88,6
SANTO THOMAS DE CASTILLA;GT;15,7;-88,616667
PUERTO CORTES;HN;15,833333;-87,95
TELA;HN;15,783333;-87,45
LA CEIBA;HN;15,783333;-86,8
TRUJILLO;HN;15,916667;-85,95
PUERTO CASTILLA;HN;16;-85,983333
PORT NECHES;US;30;-93,95
BEAUMONT;US;30,083333;-94,083333
GALVESTON;US;29,316667;-94,783333
JACKSONVILLE;US;30,316667;-81,65
ST AUGUSTINE;US;29,9;-81,316667
CANAVERAL HARBOR;US;28,7;-80,616667
FORT PIERCE;US;27,466667;-80,316667
PALM BEACH;US;26,766667;-80,05
PORT EVERGLADES;US;26,1;-80,116667
MIAMI;US;25,783333;-80,183333
KEY WEST;US;24,55;-81,816667
BOCA GRANDE;US;26,7;-82,333333
PORT MANATEE;US;27,633333;-82,566667
TAMPA;US;27,916667;-82,45
ST PETERSBURG;US;27,766667;-82,616667
TARPON SPRINGS;US;28,15;-82,766667
CARRABELLE;US;29,85;-84,666667
APALACHICOLA;US;29,716667;-84,983333
PORT ST JOE;US;29,816667;-85,316667
PANAMA CITY;US;30,133333;-85,65
PENSACOLA;US;30,4;-87,216667
MOBILE;US;30,683333;-88,116667
PASCAGOULA;US;30,35;-88,566667
BILOXI;US;30,383333;-88,883333
GULFPORT;US;30,35;-89,083333
SLIDELL;US;30,266667;-89,783333
MADISONVILLE;US;30,4;-90,15
PORT SULPHUR;US;29,483333;-89,683333
GRETNA;US;29,916667;-90,066667
NEW ORLEANS;US;29,95;-90,05
PORT OF MEMPHIS;US;35,066667;-90,166667
ST ROSE;US;29,95;-90,316667
RESERVE;US;30,05;-90,55
DESTREHAN;US;29,95;-90,366667
BATON ROUGE;US;30,45;-91,183333
LOOP TERMINAL;US;28,883333;-90,016667
GRAND ISLE;US;29,233333;-90
MORGAN CITY;US;29,7;-91,216667
HAYMARK TERMINAL;US;30,133333;-93,316667
LAKE CHARLES;US;30,216667;-93,25
SABINE;US;29,716667;-93,866667
SABINE PASS;US;29,733333;-93,9
ORANGE;US;30,083333;-93,733333
PORT ARTHUR;US;29,833333;-93,966667
BRUNSWICK;US;31,15;-81,5
FERNANDINA BEACH;US;30,683333;-81,466667
MAYPORT;US;30,4;-81,433333
PAULSBORO;US;39,85;-75,25
GLOUCESTER;US;39,9;-75,133333
CAMDEN;US;39,95;-75,133333
BURLINGTON;US;40,083333;-74,866667
BRISTOL;US;40,1;-74,85
TRENTON;US;40,2;-74,766667
OCEAN CITY;US;38,333333;-75,083333
CAPE CHARLES;US;37,266667;-76,016667
SALISBURY;US;38,366667;-75,6
HAVRE DE GRACE;US;39,533333;-76,083333
BALTIMORE;US;39,266667;-76,583333
ANNAPOLIS;US;38,983333;-76,483333
SOLOMONS ISLAND;US;38,316667;-76,45
WASHINGTON D.C.;US;38,866667;-77,033333
ALEXANDRIA;US;38,8;-77,033333
PINEY POINT;US;38,133333;-76,533333
YORKTOWN;US;37,233333;-76,5
WEST POINT;US;37,533333;-76,8
FREDERICKSBURG;US;38,3;-77,45
NORFOLK;US;36,85;-76,3
PORTSMOUTH;US;36,816667;-76,3
NEWPORT NEWS;US;36,966667;-76,433333
WARWICK;US;37,45;-77,416667
RICHMOND;US;37,533333;-77,416667
ELIZABETH CITY;US;36,3;-76,216667
HERTFORD;US;36,183333;-76,466667
EDENTON;US;36,05;-76,616667
PLYMOUTH;US;35,866667;-76,75
COLUMBIA;US;35,916667;-76,25
BELHAVEN;US;35,616667;-76,616667
WASHINGTON;US;35,55;-77,05
BAYBORO;US;35,15;-76,766667
NEW BERN;US;35,1;-77,05
BEAUFORT;US;34,716667;-76,666667
MOREHEAD CITY;US;34,716667;-76,7
SWANSBORO;US;34,683333;-77,133333
WRIGHTSVILLE;US;34,216667;-77,816667
WILMINGTON;US;34,233333;-77,95
SOUTHPORT;US;33,916667;-78,016667
GEORGETOWN;US;33,366667;-79,283333
CHARLESTON;US;32,783333;-79,916667
PORT ROYAL;US;32,366667;-80,683333
BEAUFORT;US;32,033333;-80,666667
SAVANNAH;US;32,083333;-81,083333
DARIEN;US;31,366667;-81,433333
PHILADELPHIA;US;39,95;-75,133333
BROOKLYN;US;40,666667;-74,016667
NEW YORK CITY;US;40,7;-74,016667
PATCHOGUE;US;40,75;-73,016667
YONKERS;US;40,933333;-73,9
NEWBURGH;US;41,5;-74
POUGHKEEPSIE;US;41,7;-73,95
KINGSTON;US;41,933333;-73,966667
CATSKILL;US;42,216667;-73,85
ALBANY;US;42,65;-73,75
RENSSELAER;US;42,65;-73,75
TROY;US;42,733333;-73,7
EDGEWATER;US;40,816667;-73,983333
WEEHAWKEN;US;40,766667;-74,016667
HOBOKEN;US;40,75;-74,016667
JERSEY CITY;US;40,716667;-74,033333
BAYONNE;US;40,683333;-74,1
NEWARK;US;40,7;-74,15
ELIZABETHPORT;US;40,65;-74,183333
STAPLETON SI;US;40,633333;-74,066667
TOMPKINSVILLE SI;US;40,633333;-74,066667
PORT RICHMOND SI;US;40,65;-74,133333
MARINERS HARBOR SI;US;40,633333;-74,166667
GULFPORT SI;US;40,633333;-74,2
PORT SOCONY;US;40,55;-74,25
BAYWAY;US;40,633333;-74,2
GRASSELLI;US;40,616667;-74,2
CARTERET;US;40,583333;-74,216667
CHROME;US;40,566667;-74,216667
PORT READING;US;40,566667;-74,233333
SEWAREN;US;40,55;-74,25
MAURER;US;40,533333;-74,25
PERTH AMBOY;US;40,5;-74,266667
SAYREVILLE;US;40,466667;-74,366667
SOUTH AMBOY;US;40,483333;-74,266667
LEONARDO;US;40,433333;-74,066667
BARNEGAT;US;39,766667;-74,1
ATLANTIC CITY;US;39,366667;-74,416667
SALEM NJ;US;39,666667;-75,483333
NEW CASTLE;US;39,65;-75,566667
DEEPWATER POINT;US;39,7;-75,516667
WILMINGTON;US;39,733333;-75,55
MARCUS HOOK;US;39,816667;-75,416667
CHESTER;US;39,85;-75,35
CITY ISLAND;US;40,85;-73,783333
GLOUCESTER;US;42,6;-70,666667
BEVERLY;US;42,533333;-70,883333
SALEM;US;42,516667;-70,883333
MARBLEHEAD;US;42,5;-70,85
LYNN;US;42,45;-70,95
BOSTON;US;42,35;-71,05
QUINCY;US;42,25;-70,966667
SCITUATE;US;42,2;-70,716667
PLYMOUTH;US;41,95;-70,666667
PROVINCETOWN;US;42,05;-70,183333
HYANNIS;US;41,65;-70,283333
HYANNIS PORT;US;41,633333;-70,3
FALMOUTH;US;41,55;-70,616667
NANTUCKET;US;41,283333;-70,1
EDGARTOWN;US;41,383333;-70,5
VINEYARD HAVEN;US;41,45;-70,6
WOODS HOLE;US;41,516667;-70,666667
NEW BEDFORD;US;41,633333;-70,916667
NEWPORT;US;41,5;-71,333333
FALL RIVER;US;41,7;-71,166667
TIVERTON;US;41,633333;-71,216667
BRISTOL;US;41,666667;-71,266667
PROVIDENCE;US;41,8;-71,4
QUONSET POINT;US;41,583333;-71,4
DAVISVILLE DEPOT;US;41,616667;-71,4
MONTAUK HARBOR;US;41,066667;-71,933333
GREENPORT;US;41,1;-72,366667
STONINGTON;US;41,333333;-71,9
NOANK;US;41,316667;-71,983333
MYSTIC;US;41,35;-71,966667
NEW LONDON;US;41,35;-72,083333
NORWICH;US;41,516667;-72,083333
ESSEX;US;41,35;-72,383333
NEW HAVEN;US;41,233333;-72,916667
PORT JEFFERSON;US;40,95;-73,083333
BRIDGEPORT;US;41,166667;-73,183333
SOUTHPORT;US;41,133333;-73,283333
NORWALK;US;41,1;-73,416667
STAMFORD;US;41,033333;-73,55
GREENWICH;US;41,016667;-73,616667
PORT CHESTER;US;41;-73,666667
NEWBURYPORT;US;42,816667;-70,866667
ROCKPORT;US;42,666667;-70,616667
WINTER HARBOR;US;44,383333;-68,083333
SORRENTO;US;44,466667;-68,183333
BAR HARBOR;US;44,383333;-68,2
NORTHEAST HARBOR;US;44,3;-68,283333
SOUTHWEST HARBOR;US;44,283333;-68,316667
MOUNT DESERT;US;44,366667;-68,333333
FRENCHBORO;US;44,116667;-68,366667
MINTURN;US;44,15;-68,45
SWANS ISLAND;US;44,133333;-68,45
BASS HARBOR;US;44,233333;-68,35
ELLSWORTH;US;44,55;-68,416667
BROOKLIN;US;44,266667;-68,583333
BUCKS HARBOR;US;44,333333;-68,733333
STONINGTON;US;44,15;-68,666667
CRIEHAVEN;US;43,833333;-68,883333
MATINICUS;US;43,866667;-68,883333
VINALHAVEN;US;44,05;-68,833333
NORTH HAVEN;US;44,133333;-68,866667
CASTINE;US;44,383333;-68,733333
SANDYPOINT;US;44,516667;-68,816667
BUCKSPORT;US;44,566667;-68,783333
WINTERPORT;US;44,633333;-68,85
BANGOR;US;44,8;-68,766667
SEARSPORT;US;44,45;-68,916667
BELFAST;US;44,416667;-69
CAMDEN;US;44,216667;-69,066667
ROCKPORT;US;44,183333;-69,066667
ROCKLAND;US;44,1;-69,1
MONHEGAN;US;43,766667;-69,316667
PORT CLYDE;US;43,916667;-69,25
THOMASTON;US;44,066667;-69,183333
FRIENDSHIP;US;43,966667;-69,333333
NEW HARBOR;US;43,866667;-69,483333
PEMAQUID BEACH;US;43,866667;-69,533333
SOUTH BRISTOL;US;43,866667;-69,55
BOOTHBAY HARBOR;US;43,866667;-69,583333
ROBINHOOD;US;43,85;-69,733333
BATH;US;43,916667;-69,816667
GARDINER;US;44,233333;-69,766667
AUGUSTA;US;44,316667;-69,766667
CUNDY HARBOR;US;43,783333;-69,9
SOUTH HARPSWELL;US;43,733333;-70,016667
PORTLAND;US;43,666667;-70,25
SACO;US;43,5;-70,45
KENNEBUNKPORT;US;43,366667;-70,466667
PORTSMOUTH;US;43,083333;-70,75
COREA;US;44,4;-67,966667
GOLDSBORO;CA;45,183333;-61,65
STORMONT;CA;45,216667;-61,716667
SONORA;CA;45,066667;-61,916667
MUSQUODOBOIT HARBOUR;CA;44,783333;-63,15
HALIFAX;CA;44,65;-63,583333
SAMBRO;CA;44,466667;-63,6
LUNENBURG;CA;44,383333;-64,316667
LOCKEPORT;CA;43,7;-65,116667
DIGBY;CA;44,616667;-65,766667
ANNAPOLIS ROYAL;CA;44,75;-65,516667
WINDSOR;CA;45;-64,15
ST JOHN;CA;45,266667;-66,05
PORT BAYSIDE NB;CA;45,15;-67,133333
EASTPORT;US;44,9;-66,983333
LUBEC;US;44,866667;-66,983333
MACHIASPORT;US;44,7;-67,4
MACHIAS;US;44,716667;-67,466667
JONESPORT;US;44,533333;-67,616667
WYMAN;US;44,516667;-67,866667
MILBRIDGE;US;44,533333;-67,883333
CANSO;CA;45,333333;-61
PORT WING;US;46,783333;-91,383333
SUPERIOR;US;46,733333;-92,066667
DULUTH;US;46,766667;-92,1
TWO HARBORS;US;47,016667;-91,65
GRAND MARAIS;US;47,75;-90,333333
WASHINGTON HARBOR;US;47,916667;-89,15
DOUGLASTOWN;CA;48,766667;-64,383333
CHANDLER;CA;48,366667;-64,666667
CARAQUET;CA;47,8;-64,933333
SHIPPEGAN;CA;47,75;-64,7
SHEDIAC;CA;46,216667;-64,55
ALBERTON;CA;46,8;-64,066667
GEORGETOWN;CA;46,183333;-62,533333
SUMMERSIDE;CA;46,4;-63,783333
PICTOU;CA;45,666667;-62,716667
PORT HAWKESBURY;CA;45,616667;-61,366667
PORT HASTINGS;CA;45,65;-61,4
CHETICAMP;CA;46,633333;-61
WHYCOCOMAGH;CA;45,966667;-61,133333
GRAND NARROWS;CA;45,95;-60,783333
LITTLE BRAS D OR;CA;46,25;-60,3
NORTH SYDNEY;CA;46,216667;-60,25
ARICHAT;CA;45,516667;-61,016667
GUYSBOROUGH;CA;45,4;-61,5
CORNUCOPIA;US;46,866667;-91,1
STURGEON BAY;US;44,833333;-87,383333
GREEN BAY;US;44,516667;-88,016667
DEPERE;US;44,45;-88,066667
KAUKAUNA;US;44,283333;-88,266667
OCONTO;US;44,9;-87,833333
MARINETTE;US;45,083333;-87,6
MENOMINEE;US;45,1;-87,6
ESCANABA;US;45,766667;-87,05
GLADSTONE;US;45,85;-87,016667
NAHMA;US;45,833333;-86,666667
MANISTIQUE;US;45,95;-86,25
PORT INLAND;US;45,966667;-85,866667
GOULAIS BAY;CA;46,733333;-84,5
BATCHAWANA BAY;CA;46,916667;-84,6
GARGANTUA;CA;47,566667;-84,966667
MICHIPICOTEN;CA;47,966667;-84,9
QUEBEC HARBOUR;CA;47,7;-85,8
HERON BAY;CA;48,65;-86,316667
THUNDER BAY;CA;48,4;-89,233333
GRAND MARAIS;US;46,683333;-85,966667
MUNISING;US;46,416667;-86,65
MARQUETTE;US;46,533333;-87,383333
PRESQUE ISLE;US;46,566667;-87,383333
L ANSE;US;46,766667;-88,466667
BARAGA;US;46,783333;-88,483333
COPPER HARBOR;US;47,466667;-87,866667
EAGLE HARBOR;US;47,466667;-88,166667
HOUGHTON;US;47,116667;-88,566667
ONTONAGON;US;46,883333;-89,333333
ASHLAND;US;46,6;-90,866667
WASHBURN;US;46,666667;-90,883333
BAYFIELD;US;46,8;-90,816667
LA POINTE;US;46,783333;-90,783333
TWO RIVERS;US;44,15;-87,566667
KEWAUNEE;US;44,466667;-87,5
ALGOMA;US;44,6;-87,433333
SAGINAW;US;43,433333;-83,933333
ALABASTER;US;44,183333;-83,55
TAWAS CITY;US;44,266667;-83,5
AU SABLE;US;44,4;-83,316667
OSCODA;US;44,416667;-83,316667
ALPENA;US;45,066667;-83,416667
ROCKPORT;US;45,2;-83,383333
CALCITE;US;45,416667;-83,783333
ROGERS CITY;US;45,45;-83,816667
CHEBOYGAN;US;45,65;-84,466667
MACKINAW CITY;US;45,783333;-84,716667
MACKINAC ISLAND;US;45,85;-84,616667
ST IGNACE;US;45,85;-84,716667
SAULT STE MARIE;US;46,5;-84,35
ST. JAMES HARBOR;US;45,733333;-85,516667
HARBOR SPRINGS;US;45,433333;-84,983333
PETOSKEY;US;45,366667;-84,966667
CHARLEVOIX;US;45,316667;-85,266667
TRAVERSE CITY;US;44,766667;-85,616667
LELAND;US;45,016667;-85,766667
FRANKFORT;US;44,633333;-86,25
MANISTEE;US;44,25;-86,316667
LUDINGTON;US;43,95;-86,45
WHITE LAKE;US;43,383333;-86,35
MUSKEGON;US;43,233333;-86,266667
GRAND HAVEN;US;43,066667;-86,233333
HOLLAND;US;42,783333;-86,133333
SAUGATUCK;US;42,666667;-86,2
SOUTH HAVEN;US;42,4;-86,283333
ST JOSEPH;US;42,116667;-86,483333
MICHIGAN CITY;US;41,733333;-86,9
GARY;US;41,616667;-87,333333
BUFFINGTON;US;41,633333;-87,416667
INDIANA HARBOR;US;41,666667;-87,433333
CALUMET HARBOR;US;41,733333;-87,516667
CHICAGO;US;41,883333;-87,6
WILMETTE;US;42,083333;-87,683333
GREAT LAKES;US;42,3;-87,833333
WAUKEGAN;US;42,366667;-87,816667
KENOSHA;US;42,583333;-87,816667
RACINE;US;42,733333;-87,783333
MILWAUKEE;US;43,033333;-87,883333
PORT WASHINGTON;US;43,383333;-87,866667
SHEBOYGAN;US;43,75;-87,7
MANITOWOC;US;44,1;-87,65
PORT HOPE;US;43,95;-82,7
BAY CITY;US;43,6;-83,866667
SARNIA;CA;42,983333;-82,416667
POINT EDWARD;CA;43;-82,416667
GODERICH;CA;43,75;-81,733333
PORT ELGIN;CA;44,433333;-81,4
SOUTHAMPTON;CA;44,5;-81,383333
TOBERMORY;CA;45,266667;-81,666667
LIONS HEAD;CA;44,983333;-81,25
WIARTON;CA;44,75;-81,133333
OWEN SOUND;CA;44,583333;-80,933333
MEAFORD;CA;44,616667;-80,6
THORNBURY;CA;44,566667;-80,45
COLLINGWOOD;CA;44,5;-80,233333
PENETANGUISHENE;CA;44,766667;-79,933333
MIDLAND;CA;44,75;-79,916667
TIFFIN;CA;44,75;-79,85
PORT MCNICOLL;CA;44,75;-79,8
VICTORIA HARBOUR;CA;44,75;-79,816667
WAUBAUSHENE;CA;44,766667;-79,716667
PORT SEVERN;CA;44,8;-79,716667
DEPOT HARBOUR;CA;45,316667;-80,1
PARRY SOUND;CA;45,333333;-80,033333
BYNG INLET;CA;45,766667;-80,566667
KEY HARBOUR;CA;45,883333;-80,75
KILLARNEY;CA;45,966667;-81,516667
MANITOWANING;CA;45,75;-81,8
SHEGUIANDAH;CA;45,9;-81,916667
LITTLE CURRENT;CA;45,983333;-81,933333
HONORA;CA;45,866667;-82,166667
KAGAWONG;CA;45,916667;-82,25
GORE BAY;CA;45,916667;-82,466667
MELDRUM BAY;CA;45,933333;-83,116667
BLIND RIVER;CA;46,183333;-82,95
COCKBURN;CA;45,95;-83,316667
THESSALON;CA;46,25;-83,566667
BRUCE MINES;CA;46,283333;-83,783333
HILTON;CA;46,25;-83,883333
DESBARATS;CA;46,333333;-83,916667
RICHARDS LANDING;CA;46,3;-84,033333
SAULT STE MARIE;CA;46,516667;-84,35
ALGONAC;US;42,616667;-82,516667
MARINE CITY;US;42,716667;-82,5
ST CLAIR;US;42,816667;-82,483333
PORT HURON;US;43;-82,433333
HARBOR BEACH;US;43,85;-82,65
COURTRIGHT;CA;42,816667;-82,466667
SODUS BAY;US;43,266667;-76,983333
ROCHESTER;US;43,266667;-77,6
YOUNGSTOWN;US;43,25;-79,05
PORT COLBORNE;CA;42,883333;-79,25
PORT MAITLAND;CA;42,85;-79,583333
PORT DOVER;CA;42,783333;-80,2
PORT STANLEY;CA;42,666667;-81,2
RONDEAU;CA;42,266667;-81,9
PELEE I NORTH WHARF;CA;41,816667;-82,666667
PELEE I WEST DOCK;CA;41,766667;-82,683333
LEAMINGTON;CA;42,033333;-82,6
KINGSVILLE;CA;42,016667;-82,733333
AMHERSTBURG;CA;42,1;-83,1
WINDSOR;CA;42,316667;-83,033333
TONAWANDA;US;43,033333;-78,883333
BUFFALO;US;42,883333;-78,883333
DUNKIRK;US;42,483333;-79,333333
ERIE;US;42,15;-80,1
CONNEAUT;US;41,966667;-80,55
ASHTABULA;US;41,9;-80,8
FAIRPORT;US;41,766667;-81,3
CLEVELAND;US;41,5;-81,716667
LORAIN;US;41,466667;-82,183333
VERMILION;US;41,433333;-82,366667
HURON;US;41,4;-82,55
SANDUSKY;US;41,45;-82,716667
PORT CLINTON;US;41,516667;-82,933333
PUT IN BAY;US;41,65;-82,816667
TOLEDO;US;41,7;-83,466667
MONROE;US;41,883333;-83,333333
TRENTON;US;42,133333;-83,166667
WYANDOTTE;US;42,2;-83,15
ROUGE RIVER;US;42,283333;-83,116667
DETROIT;US;42,333333;-83,033333
WALPOLE ISLAND;CA;42,616667;-82,516667
SOMBRA;CA;42,716667;-82,483333
SACKETS HARBOR;US;43,95;-76,116667
OSWEGO;US;43,466667;-76,516667
MASSON;CA;45,533333;-75,416667
GATINEAU;CA;45,483333;-75,65
OTTAWA;CA;45,433333;-75,7
HULL;CA;45,433333;-75,7
BEAUHARNOIS;CA;45,316667;-73,883333
COTEAU LANDING;CA;45,25;-74,2
ST ZOTIQUE;CA;45,25;-74,25
ST ANICET;CA;45,133333;-74,366667
SOUTH LANCASTER;CA;45,133333;-74,5
CORNWALL;CA;45,016667;-74,733333
CARDINAL;CA;44,783333;-75,383333
LOWER LAKES TERMINAL;CA;44,733333;-75,466667
BROCKVILLE;CA;44,583333;-75,666667
ROCKPORT;CA;44,383333;-75,933333
GANANOQUE;CA;44,333333;-76,166667
WOLFE ISLAND;CA;44,2;-76,433333
KINGSTON;CA;44,233333;-76,5
OGDENSBURG;US;44,7;-75,5
ALEXANDRIA BAY;US;44,333333;-75,916667
CLAYTON;US;44,233333;-76,05
MILLHAVEN;CA;44,2;-76,733333
PICTON;CA;44,016667;-77,133333
BELLEVILLE;CA;44,15;-77,4
TRENTON;CA;44,1;-77,566667
COBOURG;CA;43,95;-78,166667
PORT HOPE;CA;43,933333;-78,283333
OSHAWA;CA;43,866667;-78,816667
PORT WHITBY;CA;43,85;-78,933333
TORONTO;CA;43,616667;-79,383333
PORT CREDIT;CA;43,55;-79,583333
CLARKSON;CA;43,5;-79,6
OAKVILLE;CA;43,433333;-79,666667
BRONTE;CA;43,4;-79,716667
HAMILTON;CA;43,25;-79,85
PORT DALHOUSIE;CA;43,216667;-79,266667
PORT WELLER;CA;43,233333;-79,216667
WELLAND;CA;43;-79,25
THOROLD;CA;43,083333;-79,716667
ST CATHERINE;CA;43,183333;-79,283333
NIAGARA;CA;43,25;-79,066667
QUEENSTON;CA;43,166667;-79,066667
CHAUMONT;US;44,066667;-76,133333
CUMBERLAND;CA;45,516667;-75,4
GREAT ST LAWR HARBOR;CA;46,916667;-55,4
GRAND BANK;CA;47,1;-55,75
PORT AUX BASQUES;CA;47,566667;-59,133333
STEPHENVILLE;CA;48,533333;-58,533333
ST GEORGE'S;CA;48,45;-58,45
CORNER BROOK;CA;48,95;-57,95
BLANC SABLON;CA;51,416667;-57,133333
HAVRE ST PIERRE;CA;50,233333;-63,6
POINTE NOIRE;CA;50,166667;-66,483333
PORT CARTIER;CA;50,033333;-66,783333
MATANE;CA;48,85;-67,533333
BAIE COMEAU;CA;49,233333;-68,133333
TADOUSSAC;CA;48,15;-69,716667
LA BAIE (PORT ALFRED);CA;48,333333;-70,883333
RIVIERE DU LOUP;CA;47,833333;-69,516667
QUEBEC;CA;46,816667;-71,216667
TROIS RIVIERES;CA;46,35;-72,55
MONTREAL;CA;45,516667;-73,55
VAUDREUIL;CA;45,4;-74,033333
OKA SUR LE LAC;CA;45,466667;-74,083333
HUDSON;CA;45,466667;-74,133333
ST PLACIDE;CA;45,533333;-74,2
ST ANDREWS EAST;CA;45,566667;-74,333333
CARILLON;CA;45,566667;-74,366667
CHUTE A BLONDEAU;CA;45,583333;-74,466667
GRENVILLE;CA;45,633333;-74,6
HAWKESBURY;CA;45,616667;-74,616667
FASSETT;CA;45,65;-74,866667
MONTEBELLO;CA;45,65;-74,933333
PAPINEAUVILLE;CA;45,616667;-75,016667
THURSO;CA;45,6;-75,233333
ARGENTIA;CA;47,3;-53,983333
ROCKLAND;CA;45,55;-75,3
HOPEDALE HARBOR;CA;55,45;-60,2
RIGOLET;CA;54,183333;-58,416667
CARTWRIGHT HARBOR;CA;53,7;-57,033333
BATEAU HARBOR;CA;53,4;-55,766667
BATTLE HARBOR;CA;52,266667;-55,583333
ST ANTHONY HARBOR;CA;51,366667;-55,583333
RODDICKTON;CA;50,866667;-56,133333
WESTPORT COVE;CA;49,783333;-56,616667
SEAL COVE;CA;49,933333;-56,383333
LA SCIE HARBOR;CA;49,966667;-55,616667
LITTLE BAY;CA;49,616667;-56
BOTWOOD HARBOR;CA;49,15;-55,333333
TWILLINGATE HARBOR;CA;49,666667;-54,766667
BONAVISTA HARBOR;CA;48,65;-53,116667
CATALINA HARBOR;CA;48,5;-53,083333
PORT UNION;CA;48,5;-53,083333
CLARENVILLE;CA;48,15;-53,95
CARBONEAR BAY;CA;47,733333;-53,216667
HARBOR GRACE;CA;47,683333;-53,216667
BAY ROBERTS HARBOR;CA;47,583333;-53,266667
ST JOHN'S;CA;47,566667;-52,7
TREPASSEY HARBOR;CA;46,733333;-53,4
KEFLAVIK;IS;64;-22,55
HAFNARFJORDUR;IS;64,066667;-21,95
REYKJAVIK;IS;64,15;-21,933333
BILDUDALUR;IS;65,683333;-23,6
BLONDUOS;IS;65,666667;-20,3
SIGLUFJORHURD;IS;66,15;-18,916667
OLAFSFJORDHUR;IS;66,083333;-18,633333
AKUREYRI;IS;65,683333;-18,083333
KOPASKER;IS;66,283333;-16,45
VOPNAFJORDHUR;IS;65,75;-14,833333
SEYDHISFJORDHUR;IS;65,266667;-14
ESKIFJORDHUR;IS;65,066667;-14,016667
HORNABJORDUR;IS;64,25;-15,233333
NANORTALIK HAVN;GL;60,116667;-45,2
QAQURTOQ;GL;60,716667;-46,05
NARSAQ;GL;60,916667;-46,05
NARSARSSUAQ;GL;61,15;-45,433333
GRONNEDAL (KANGILINNGUIT);GL;61,233333;-48,1
NUUK;GL;64,183333;-51,75
MANIITSOQ;GL;65,416667;-52,916667
KANGAMIUT;GL;65,816667;-53,3
SISIMIUT;GL;66,916667;-53,7
KANGERLUSUAQ;GL;66,966667;-50,95
AASIAAT;GL;68,7;-52,866667
QEQERTARSUAQ;GL;69,233333;-53,533333
NIAQORNAT;GL;70,8;-53,666667
UUMMANNAQ HARBOR;GL;70,683333;-52,15
KAJALLEQ UPERNAVIK;GL;72,15;-55,533333
UPERNAVIK;GL;72,766667;-56,15
POND INLET;CA;72,75;-76,75
PADLOPING ISLAND;CA;67,033333;-62,733333
PANGNIRTUNG;CA;66,133333;-65,75
SAGLEK BAY;CA;58,583333;-62,833333
AKSAZ LIMANI;TR;36,833333;28,383333
COCKBURN TOWN;BS;24,05;-74,533333
